batch_label,strategy_name,parent,family,group,side,description,timeframe,processed_symbols,trades,wins,losses,win_rate_pct,final_return_pct,max_return_pct,max_drawdown_pct,cd_value,cd_formula,old_ratio_cd_value,reference_safe6v2_cd_value,official_pass_mdd_lt_5,ruined,verdict
8V11_LONG_SHORT_MAIN_MAX_400_NEW_NO_TRADE_CAP,long_max_v1_51_lx_deep_absorb_lx051,8V4_V51_V002_core_rare22_c1,long_max_v1_improvements,lx_deep_absorb,long,8V11 long/short main/max no-trade-cap improvement from 8V4_V51_V002_core_rare22_c1; side=long; group=lx_deep_absorb; tag=lx051; focus=long_max_v1 raw cd leader: push max_return while filtering MDD spikes with fresh gates,5m,597,1024,487,537,47.558594,14.048022,18.270639,3.587138,114.028108422,100 * (1 - abs(max_drawdown_pct)/100) * (1 + max_return_pct/100),5.093376,121.7490287208,True,False,official_mdd_pass
8V11_LONG_SHORT_MAIN_MAX_400_NEW_NO_TRADE_CAP,short_main_v1_92_sm_dd_guard_sm092,short_beh_dd_brake,short_main_v1_improvements,sm_dd_guard,short,8V11 long/short main/max no-trade-cap improvement from short_beh_dd_brake; side=short; group=sm_dd_guard; tag=sm092; focus=short_main_v1 official baseline: maintain MDD discipline with non-duplicate short entry gates,5m,597,1613,27,1586,1.6739,-6.995063,0.019742,7.01342,93.004937478,100 * (1 - abs(max_drawdown_pct)/100) * (1 + max_return_pct/100),0.002815,121.7490287208,False,False,mdd_fail
8V11_LONG_SHORT_MAIN_MAX_400_NEW_NO_TRADE_CAP,short_main_v1_97_sm_dd_guard_sm097,short_beh_dd_brake,short_main_v1_improvements,sm_dd_guard,short,8V11 long/short main/max no-trade-cap improvement from short_beh_dd_brake; side=short; group=sm_dd_guard; tag=sm097; focus=short_main_v1 official baseline: maintain MDD discipline with non-duplicate short entry gates,5m,597,1616,29,1587,1.794554,-7.016704,0.019742,7.035057,92.983295893,100 * (1 - abs(max_drawdown_pct)/100) * (1 + max_return_pct/100),0.002806,121.7490287208,False,False,mdd_fail
8V11_LONG_SHORT_MAIN_MAX_400_NEW_NO_TRADE_CAP,long_max_v1_88_lx_vol_reignite_lx088,8V4_V51_V002_core_rare22_c1,long_max_v1_improvements,lx_vol_reignite,long,8V11 long/short main/max no-trade-cap improvement from 8V4_V51_V002_core_rare22_c1; side=long; group=lx_vol_reignite; tag=lx088; focus=long_max_v1 raw cd leader: push max_return while filtering MDD spikes with fresh gates,5m,597,3620,668,2952,18.453039,-6.81975,0.13906,7.150937,92.978178661,100 * (1 - abs(max_drawdown_pct)/100) * (1 + max_return_pct/100),0.019446,121.7490287208,False,False,mdd_fail
8V11_LONG_SHORT_MAIN_MAX_400_NEW_NO_TRADE_CAP,short_max_v1_63_sx_supply_shelf_sx063,short_only_reference_1x,short_max_v1_improvements,sx_supply_shelf,short,8V11 long/short main/max no-trade-cap improvement from short_only_reference_1x; side=short; group=sx_supply_shelf; tag=sx063; focus=short_max_v1 raw cd leader: maximize downside expansion while adding fresh bounce/failure filters,5m,597,1199,218,981,18.181818,-7.063487,0.052054,7.123282,92.925064147,100 * (1 - abs(max_drawdown_pct)/100) * (1 + max_return_pct/100),0.007308,121.7490287208,False,False,mdd_fail
8V11_LONG_SHORT_MAIN_MAX_400_NEW_NO_TRADE_CAP,long_main_v1_1_lm_sweep_retest_lm001,6V2_L01_doubleflush_core,long_main_v1_improvements,lm_sweep_retest,long,8V11 long/short main/max no-trade-cap improvement from 6V2_L01_doubleflush_core; side=long; group=lm_sweep_retest; tag=lm001; focus=long_main_v1 MDD<5 baseline: protect drawdown while adding fresh quality gates,5m,597,3811,1243,2568,32.616111,-6.484978,0.014708,7.113118,92.900543713,100 * (1 - abs(max_drawdown_pct)/100) * (1 + max_return_pct/100),0.002068,121.7490287208,False,False,mdd_fail
8V11_LONG_SHORT_MAIN_MAX_400_NEW_NO_TRADE_CAP,short_max_v1_78_sx_supply_shelf_sx078,short_only_reference_1x,short_max_v1_improvements,sx_supply_shelf,short,8V11 long/short main/max no-trade-cap improvement from short_only_reference_1x; side=short; group=sx_supply_shelf; tag=sx078; focus=short_max_v1 raw cd leader: maximize downside expansion while adding fresh bounce/failure filters,5m,597,1199,78,1121,6.505421,-7.133959,0.0,7.167249,92.832750927,100 * (1 - abs(max_drawdown_pct)/100) * (1 + max_return_pct/100),0.0,121.7490287208,False,False,mdd_fail
8V11_LONG_SHORT_MAIN_MAX_400_NEW_NO_TRADE_CAP,short_max_v1_31_sx_breakdown_runner_sx031,short_only_reference_1x,short_max_v1_improvements,sx_breakdown_runner,short,8V11 long/short main/max no-trade-cap improvement from short_only_reference_1x; side=short; group=sx_breakdown_runner; tag=sx031; focus=short_max_v1 raw cd leader: maximize downside expansion while adding fresh bounce/failure filters,5m,597,2052,775,1277,37.768031,-7.256333,0.021932,7.276668,92.7436673,100 * (1 - abs(max_drawdown_pct)/100) * (1 + max_return_pct/100),0.003014,121.7490287208,False,False,mdd_fail
8V11_LONG_SHORT_MAIN_MAX_400_NEW_NO_TRADE_CAP,short_max_v1_98_sx_vol_reversal_sx098,short_only_reference_1x,short_max_v1_improvements,sx_vol_reversal,short,8V11 long/short main/max no-trade-cap improvement from short_only_reference_1x; side=short; group=sx_vol_reversal; tag=sx098; focus=short_max_v1 raw cd leader: maximize downside expansion while adding fresh bounce/failure filters,5m,597,3289,542,2747,16.479173,-7.272908,0.035816,7.306108,92.727091647,100 * (1 - abs(max_drawdown_pct)/100) * (1 + max_return_pct/100),0.004902,121.7490287208,False,False,mdd_fail
8V11_LONG_SHORT_MAIN_MAX_400_NEW_NO_TRADE_CAP,short_max_v1_73_sx_supply_shelf_sx073,short_only_reference_1x,short_max_v1_improvements,sx_supply_shelf,short,8V11 long/short main/max no-trade-cap improvement from short_only_reference_1x; side=short; group=sx_supply_shelf; tag=sx073; focus=short_max_v1 raw cd leader: maximize downside expansion while adding fresh bounce/failure filters,5m,597,1195,56,1139,4.686192,-7.411356,0.072053,7.511188,92.555452936,100 * (1 - abs(max_drawdown_pct)/100) * (1 + max_return_pct/100),0.009593,121.7490287208,False,False,mdd_fail
8V11_LONG_SHORT_MAIN_MAX_400_NEW_NO_TRADE_CAP,short_max_v1_68_sx_supply_shelf_sx068,short_only_reference_1x,short_max_v1_improvements,sx_supply_shelf,short,8V11 long/short main/max no-trade-cap improvement from short_only_reference_1x; side=short; group=sx_supply_shelf; tag=sx068; focus=short_max_v1 raw cd leader: maximize downside expansion while adding fresh bounce/failure filters,5m,597,1178,55,1123,4.66893,-7.431994,0.089038,7.547496,92.534822102,100 * (1 - abs(max_drawdown_pct)/100) * (1 + max_return_pct/100),0.011797,121.7490287208,False,False,mdd_fail
8V11_LONG_SHORT_MAIN_MAX_400_NEW_NO_TRADE_CAP,long_main_v1_35_lm_atr_cool_lm035,6V2_L01_doubleflush_core,long_main_v1_improvements,lm_atr_cool,long,8V11 long/short main/max no-trade-cap improvement from 6V2_L01_doubleflush_core; side=long; group=lm_atr_cool; tag=lm035; focus=long_main_v1 MDD<5 baseline: protect drawdown while adding fresh quality gates,5m,597,2961,283,2678,9.557582,-7.309237,0.00292,7.547864,92.454834947,100 * (1 - abs(max_drawdown_pct)/100) * (1 + max_return_pct/100),0.000387,121.7490287208,False,False,mdd_fail
8V11_LONG_SHORT_MAIN_MAX_400_NEW_NO_TRADE_CAP,long_main_v1_68_lm_vol_climax_lm068,6V2_L01_doubleflush_core,long_main_v1_improvements,lm_vol_climax,long,8V11 long/short main/max no-trade-cap improvement from 6V2_L01_doubleflush_core; side=long; group=lm_vol_climax; tag=lm068; focus=long_main_v1 MDD<5 baseline: protect drawdown while adding fresh quality gates,5m,597,2024,136,1888,6.719368,-7.315363,0.005195,7.604002,92.400797434,100 * (1 - abs(max_drawdown_pct)/100) * (1 + max_return_pct/100),0.000683,121.7490287208,False,False,mdd_fail
8V11_LONG_SHORT_MAIN_MAX_400_NEW_NO_TRADE_CAP,long_max_v1_65_lx_trend_repair_lx065,8V4_V51_V002_core_rare22_c1,long_max_v1_improvements,lx_trend_repair,long,8V11 long/short main/max no-trade-cap improvement from 8V4_V51_V002_core_rare22_c1; side=long; group=lx_trend_repair; tag=lx065; focus=long_max_v1 raw cd leader: push max_return while filtering MDD spikes with fresh gates,5m,597,3703,880,2823,23.764515,-7.561068,2.789473,10.121248,92.385895574,100 * (1 - abs(max_drawdown_pct)/100) * (1 + max_return_pct/100),0.275606,121.7490287208,False,False,mdd_fail
8V11_LONG_SHORT_MAIN_MAX_400_NEW_NO_TRADE_CAP,long_main_v1_50_lm_ema50_repair_lm050,6V2_L01_doubleflush_core,long_main_v1_improvements,lm_ema50_repair,long,8V11 long/short main/max no-trade-cap improvement from 6V2_L01_doubleflush_core; side=long; group=lm_ema50_repair; tag=lm050; focus=long_main_v1 MDD<5 baseline: protect drawdown while adding fresh quality gates,5m,597,1744,142,1602,8.142202,-7.645713,0.0,7.645713,92.354287212,100 * (1 - abs(max_drawdown_pct)/100) * (1 + max_return_pct/100),0.0,121.7490287208,False,False,mdd_fail
8V11_LONG_SHORT_MAIN_MAX_400_NEW_NO_TRADE_CAP,long_main_v1_55_lm_ema50_repair_lm055,6V2_L01_doubleflush_core,long_main_v1_improvements,lm_ema50_repair,long,8V11 long/short main/max no-trade-cap improvement from 6V2_L01_doubleflush_core; side=long; group=lm_ema50_repair; tag=lm055; focus=long_main_v1 MDD<5 baseline: protect drawdown while adding fresh quality gates,5m,597,1745,142,1603,8.137536,-7.675875,0.0,7.675875,92.32412521,100 * (1 - abs(max_drawdown_pct)/100) * (1 + max_return_pct/100),0.0,121.7490287208,False,False,mdd_fail
8V11_LONG_SHORT_MAIN_MAX_400_NEW_NO_TRADE_CAP,short_max_v1_93_sx_vol_reversal_sx093,short_only_reference_1x,short_max_v1_improvements,sx_vol_reversal,short,8V11 long/short main/max no-trade-cap improvement from short_only_reference_1x; side=short; group=sx_vol_reversal; tag=sx093; focus=short_max_v1 raw cd leader: maximize downside expansion while adding fresh bounce/failure filters,5m,597,3058,534,2524,17.462394,-7.717149,0.059789,7.772291,92.282851268,100 * (1 - abs(max_drawdown_pct)/100) * (1 + max_return_pct/100),0.007693,121.7490287208,False,False,mdd_fail
8V11_LONG_SHORT_MAIN_MAX_400_NEW_NO_TRADE_CAP,long_main_v1_78_lm_vol_climax_lm078,6V2_L01_doubleflush_core,long_main_v1_improvements,lm_vol_climax,long,8V11 long/short main/max no-trade-cap improvement from 6V2_L01_doubleflush_core; side=long; group=lm_vol_climax; tag=lm078; focus=long_main_v1 MDD<5 baseline: protect drawdown while adding fresh quality gates,5m,597,2089,137,1952,6.558162,-7.509965,0.005195,7.768381,92.236410028,100 * (1 - abs(max_drawdown_pct)/100) * (1 + max_return_pct/100),0.000669,121.7490287208,False,False,mdd_fail
8V11_LONG_SHORT_MAIN_MAX_400_NEW_NO_TRADE_CAP,long_max_v1_44_lx_deep_absorb_lx044,8V4_V51_V002_core_rare22_c1,long_max_v1_improvements,lx_deep_absorb,long,8V11 long/short main/max no-trade-cap improvement from 8V4_V51_V002_core_rare22_c1; side=long; group=lx_deep_absorb; tag=lx044; focus=long_max_v1 raw cd leader: push max_return while filtering MDD spikes with fresh gates,5m,597,2555,192,2363,7.514677,-7.786227,0.0,7.786227,92.213772983,100 * (1 - abs(max_drawdown_pct)/100) * (1 + max_return_pct/100),0.0,121.7490287208,False,False,mdd_fail
8V11_LONG_SHORT_MAIN_MAX_400_NEW_NO_TRADE_CAP,long_max_v1_93_lx_vol_reignite_lx093,8V4_V51_V002_core_rare22_c1,long_max_v1_improvements,lx_vol_reignite,long,8V11 long/short main/max no-trade-cap improvement from 8V4_V51_V002_core_rare22_c1; side=long; group=lx_vol_reignite; tag=lx093; focus=long_max_v1 raw cd leader: push max_return while filtering MDD spikes with fresh gates,5m,597,3546,582,2964,16.41286,-7.67582,0.13906,7.976896,92.151071519,100 * (1 - abs(max_drawdown_pct)/100) * (1 + max_return_pct/100),0.017433,121.7490287208,False,False,mdd_fail
8V11_LONG_SHORT_MAIN_MAX_400_NEW_NO_TRADE_CAP,long_main_v1_45_lm_ema50_repair_lm045,6V2_L01_doubleflush_core,long_main_v1_improvements,lm_ema50_repair,long,8V11 long/short main/max no-trade-cap improvement from 6V2_L01_doubleflush_core; side=long; group=lm_ema50_repair; tag=lm045; focus=long_main_v1 MDD<5 baseline: protect drawdown while adding fresh quality gates,5m,597,1811,190,1621,10.491441,-7.853459,0.0,7.856041,92.143959183,100 * (1 - abs(max_drawdown_pct)/100) * (1 + max_return_pct/100),0.0,121.7490287208,False,False,mdd_fail
8V11_LONG_SHORT_MAIN_MAX_400_NEW_NO_TRADE_CAP,long_max_v1_80_lx_trend_repair_lx080,8V4_V51_V002_core_rare22_c1,long_max_v1_improvements,lx_trend_repair,long,8V11 long/short main/max no-trade-cap improvement from 8V4_V51_V002_core_rare22_c1; side=long; group=lx_trend_repair; tag=lx080; focus=long_max_v1 raw cd leader: push max_return while filtering MDD spikes with fresh gates,5m,597,3703,779,2924,21.036997,-7.630767,2.385185,10.033293,92.112580151,100 * (1 - abs(max_drawdown_pct)/100) * (1 + max_return_pct/100),0.237727,121.7490287208,False,False,mdd_fail
8V11_LONG_SHORT_MAIN_MAX_400_NEW_NO_TRADE_CAP,long_max_v1_78_lx_trend_repair_lx078,8V4_V51_V002_core_rare22_c1,long_max_v1_improvements,lx_trend_repair,long,8V11 long/short main/max no-trade-cap improvement from 8V4_V51_V002_core_rare22_c1; side=long; group=lx_trend_repair; tag=lx078; focus=long_max_v1 raw cd leader: push max_return while filtering MDD spikes with fresh gates,5m,597,3019,255,2764,8.446505,-8.39669,0.025371,8.419926,91.603309576,100 * (1 - abs(max_drawdown_pct)/100) * (1 + max_return_pct/100),0.003013,121.7490287208,False,False,mdd_fail
8V11_LONG_SHORT_MAIN_MAX_400_NEW_NO_TRADE_CAP,long_max_v1_63_lx_trend_repair_lx063,8V4_V51_V002_core_rare22_c1,long_max_v1_improvements,lx_trend_repair,long,8V11 long/short main/max no-trade-cap improvement from 8V4_V51_V002_core_rare22_c1; side=long; group=lx_trend_repair; tag=lx063; focus=long_max_v1 raw cd leader: push max_return while filtering MDD spikes with fresh gates,5m,597,3019,273,2746,9.042729,-8.575966,0.0,8.575966,91.424033506,100 * (1 - abs(max_drawdown_pct)/100) * (1 + max_return_pct/100),0.0,121.7490287208,False,False,mdd_fail
8V11_LONG_SHORT_MAIN_MAX_400_NEW_NO_TRADE_CAP,long_main_v1_63_lm_vol_climax_lm063,6V2_L01_doubleflush_core,long_main_v1_improvements,lm_vol_climax,long,8V11 long/short main/max no-trade-cap improvement from 6V2_L01_doubleflush_core; side=long; group=lm_vol_climax; tag=lm063; focus=long_main_v1 MDD<5 baseline: protect drawdown while adding fresh quality gates,5m,597,2587,191,2396,7.383069,-8.337191,0.005195,8.74624,91.2585009,100 * (1 - abs(max_drawdown_pct)/100) * (1 + max_return_pct/100),0.000594,121.7490287208,False,False,mdd_fail
8V11_LONG_SHORT_MAIN_MAX_400_NEW_NO_TRADE_CAP,short_main_v1_31_sm_breakdown_retest_sm031,short_beh_dd_brake,short_main_v1_improvements,sm_breakdown_retest,short,8V11 long/short main/max no-trade-cap improvement from short_beh_dd_brake; side=short; group=sm_breakdown_retest; tag=sm031; focus=short_main_v1 official baseline: maintain MDD discipline with non-duplicate short entry gates,5m,597,1657,169,1488,10.199155,-8.917523,0.0,8.917523,91.082477316,100 * (1 - abs(max_drawdown_pct)/100) * (1 + max_return_pct/100),0.0,121.7490287208,False,False,mdd_fail
8V11_LONG_SHORT_MAIN_MAX_400_NEW_NO_TRADE_CAP,short_main_v1_36_sm_breakdown_retest_sm036,short_beh_dd_brake,short_main_v1_improvements,sm_breakdown_retest,short,8V11 long/short main/max no-trade-cap improvement from short_beh_dd_brake; side=short; group=sm_breakdown_retest; tag=sm036; focus=short_main_v1 official baseline: maintain MDD discipline with non-duplicate short entry gates,5m,597,1657,169,1488,10.199155,-8.923867,0.0,8.923867,91.076132905,100 * (1 - abs(max_drawdown_pct)/100) * (1 + max_return_pct/100),0.0,121.7490287208,False,False,mdd_fail
8V11_LONG_SHORT_MAIN_MAX_400_NEW_NO_TRADE_CAP,short_main_v1_21_sm_breakdown_retest_sm021,short_beh_dd_brake,short_main_v1_improvements,sm_breakdown_retest,short,8V11 long/short main/max no-trade-cap improvement from short_beh_dd_brake; side=short; group=sm_breakdown_retest; tag=sm021; focus=short_main_v1 official baseline: maintain MDD discipline with non-duplicate short entry gates,5m,597,1657,171,1486,10.319855,-8.949343,0.0,8.949343,91.05065662,100 * (1 - abs(max_drawdown_pct)/100) * (1 + max_return_pct/100),0.0,121.7490287208,False,False,mdd_fail
8V11_LONG_SHORT_MAIN_MAX_400_NEW_NO_TRADE_CAP,short_main_v1_26_sm_breakdown_retest_sm026,short_beh_dd_brake,short_main_v1_improvements,sm_breakdown_retest,short,8V11 long/short main/max no-trade-cap improvement from short_beh_dd_brake; side=short; group=sm_breakdown_retest; tag=sm026; focus=short_main_v1 official baseline: maintain MDD discipline with non-duplicate short entry gates,5m,597,1657,173,1484,10.440555,-8.966611,0.0,8.966611,91.033388925,100 * (1 - abs(max_drawdown_pct)/100) * (1 + max_return_pct/100),0.0,121.7490287208,False,False,mdd_fail
8V11_LONG_SHORT_MAIN_MAX_400_NEW_NO_TRADE_CAP,short_max_v1_88_sx_vol_reversal_sx088,short_only_reference_1x,short_max_v1_improvements,sx_vol_reversal,short,8V11 long/short main/max no-trade-cap improvement from short_only_reference_1x; side=short; group=sx_vol_reversal; tag=sx088; focus=short_max_v1 raw cd leader: maximize downside expansion while adding fresh bounce/failure filters,5m,597,3289,1208,2081,36.728489,-9.003237,0.04359,9.043013,90.996635215,100 * (1 - abs(max_drawdown_pct)/100) * (1 + max_return_pct/100),0.00482,121.7490287208,False,False,mdd_fail
8V11_LONG_SHORT_MAIN_MAX_400_NEW_NO_TRADE_CAP,short_main_v1_25_sm_breakdown_retest_sm025,short_beh_dd_brake,short_main_v1_improvements,sm_breakdown_retest,short,8V11 long/short main/max no-trade-cap improvement from short_beh_dd_brake; side=short; group=sm_breakdown_retest; tag=sm025; focus=short_main_v1 official baseline: maintain MDD discipline with non-duplicate short entry gates,5m,597,2680,207,2473,7.723881,-9.101004,0.0,9.101004,90.898995524,100 * (1 - abs(max_drawdown_pct)/100) * (1 + max_return_pct/100),0.0,121.7490287208,False,False,mdd_fail
8V11_LONG_SHORT_MAIN_MAX_400_NEW_NO_TRADE_CAP,short_main_v1_30_sm_breakdown_retest_sm030,short_beh_dd_brake,short_main_v1_improvements,sm_breakdown_retest,short,8V11 long/short main/max no-trade-cap improvement from short_beh_dd_brake; side=short; group=sm_breakdown_retest; tag=sm030; focus=short_main_v1 official baseline: maintain MDD discipline with non-duplicate short entry gates,5m,597,2682,207,2475,7.718121,-9.116561,0.0,9.116561,90.883438773,100 * (1 - abs(max_drawdown_pct)/100) * (1 + max_return_pct/100),0.0,121.7490287208,False,False,mdd_fail
8V11_LONG_SHORT_MAIN_MAX_400_NEW_NO_TRADE_CAP,short_main_v1_35_sm_breakdown_retest_sm035,short_beh_dd_brake,short_main_v1_improvements,sm_breakdown_retest,short,8V11 long/short main/max no-trade-cap improvement from short_beh_dd_brake; side=short; group=sm_breakdown_retest; tag=sm035; focus=short_main_v1 official baseline: maintain MDD discipline with non-duplicate short entry gates,5m,597,2683,207,2476,7.715244,-9.11747,0.0,9.11747,90.882529938,100 * (1 - abs(max_drawdown_pct)/100) * (1 + max_return_pct/100),0.0,121.7490287208,False,False,mdd_fail
8V11_LONG_SHORT_MAIN_MAX_400_NEW_NO_TRADE_CAP,short_main_v1_40_sm_breakdown_retest_sm040,short_beh_dd_brake,short_main_v1_improvements,sm_breakdown_retest,short,8V11 long/short main/max no-trade-cap improvement from short_beh_dd_brake; side=short; group=sm_breakdown_retest; tag=sm040; focus=short_main_v1 official baseline: maintain MDD discipline with non-duplicate short entry gates,5m,597,2684,207,2477,7.71237,-9.118379,0.0,9.118379,90.881621113,100 * (1 - abs(max_drawdown_pct)/100) * (1 + max_return_pct/100),0.0,121.7490287208,False,False,mdd_fail
8V11_LONG_SHORT_MAIN_MAX_400_NEW_NO_TRADE_CAP,short_main_v1_88_sm_dd_guard_sm088,short_beh_dd_brake,short_main_v1_improvements,sm_dd_guard,short,8V11 long/short main/max no-trade-cap improvement from short_beh_dd_brake; side=short; group=sm_dd_guard; tag=sm088; focus=short_main_v1 official baseline: maintain MDD discipline with non-duplicate short entry gates,5m,597,2219,164,2055,7.390717,-9.51558,0.022143,9.564479,90.455546153,100 * (1 - abs(max_drawdown_pct)/100) * (1 + max_return_pct/100),0.002315,121.7490287208,False,False,mdd_fail
8V11_LONG_SHORT_MAIN_MAX_400_NEW_NO_TRADE_CAP,short_main_v1_93_sm_dd_guard_sm093,short_beh_dd_brake,short_main_v1_improvements,sm_dd_guard,short,8V11 long/short main/max no-trade-cap improvement from short_beh_dd_brake; side=short; group=sm_dd_guard; tag=sm093; focus=short_main_v1 official baseline: maintain MDD discipline with non-duplicate short entry gates,5m,597,2219,164,2055,7.390717,-9.537969,0.022143,9.586856,90.433164173,100 * (1 - abs(max_drawdown_pct)/100) * (1 + max_return_pct/100),0.00231,121.7490287208,False,False,mdd_fail
8V11_LONG_SHORT_MAIN_MAX_400_NEW_NO_TRADE_CAP,short_main_v1_98_sm_dd_guard_sm098,short_beh_dd_brake,short_main_v1_improvements,sm_dd_guard,short,8V11 long/short main/max no-trade-cap improvement from short_beh_dd_brake; side=short; group=sm_dd_guard; tag=sm098; focus=short_main_v1 official baseline: maintain MDD discipline with non-duplicate short entry gates,5m,597,2221,164,2057,7.384061,-9.553205,0.022143,9.602084,90.41793254,100 * (1 - abs(max_drawdown_pct)/100) * (1 + max_return_pct/100),0.002306,121.7490287208,False,False,mdd_fail
8V11_LONG_SHORT_MAIN_MAX_400_NEW_NO_TRADE_CAP,short_main_v1_83_sm_dd_guard_sm083,short_beh_dd_brake,short_main_v1_improvements,sm_dd_guard,short,8V11 long/short main/max no-trade-cap improvement from short_beh_dd_brake; side=short; group=sm_dd_guard; tag=sm083; focus=short_main_v1 official baseline: maintain MDD discipline with non-duplicate short entry gates,5m,597,2229,165,2064,7.402423,-9.605011,0.022143,9.653862,90.366143271,100 * (1 - abs(max_drawdown_pct)/100) * (1 + max_return_pct/100),0.002294,121.7490287208,False,False,mdd_fail
8V11_LONG_SHORT_MAIN_MAX_400_NEW_NO_TRADE_CAP,short_max_v1_60_sx_failed_breakout_sx060,short_only_reference_1x,short_max_v1_improvements,sx_failed_breakout,short,8V11 long/short main/max no-trade-cap improvement from short_only_reference_1x; side=short; group=sx_failed_breakout; tag=sx060; focus=short_max_v1 raw cd leader: maximize downside expansion while adding fresh bounce/failure filters,5m,597,3294,357,2937,10.837887,-9.866737,0.216353,10.061322,90.133263469,100 * (1 - abs(max_drawdown_pct)/100) * (1 + max_return_pct/100),0.021503,121.7490287208,False,False,mdd_fail
8V11_LONG_SHORT_MAIN_MAX_400_NEW_NO_TRADE_CAP,short_main_v1_63_sm_vol_climax_sm063,short_beh_dd_brake,short_main_v1_improvements,sm_vol_climax,short,8V11 long/short main/max no-trade-cap improvement from short_beh_dd_brake; side=short; group=sm_vol_climax; tag=sm063; focus=short_main_v1 official baseline: maintain MDD discipline with non-duplicate short entry gates,5m,597,3317,225,3092,6.783238,-10.611016,0.069258,10.672882,89.388984493,100 * (1 - abs(max_drawdown_pct)/100) * (1 + max_return_pct/100),0.006489,121.7490287208,False,False,mdd_fail
8V11_LONG_SHORT_MAIN_MAX_400_NEW_NO_TRADE_CAP,short_main_v1_68_sm_vol_climax_sm068,short_beh_dd_brake,short_main_v1_improvements,sm_vol_climax,short,8V11 long/short main/max no-trade-cap improvement from short_beh_dd_brake; side=short; group=sm_vol_climax; tag=sm068; focus=short_main_v1 official baseline: maintain MDD discipline with non-duplicate short entry gates,5m,597,3323,225,3098,6.77099,-10.647866,0.069258,10.709707,89.352134076,100 * (1 - abs(max_drawdown_pct)/100) * (1 + max_return_pct/100),0.006467,121.7490287208,False,False,mdd_fail
8V11_LONG_SHORT_MAIN_MAX_400_NEW_NO_TRADE_CAP,short_max_v1_2_sx_parabolic_reject_sx002,short_only_reference_1x,short_max_v1_improvements,sx_parabolic_reject,short,8V11 long/short main/max no-trade-cap improvement from short_only_reference_1x; side=short; group=sx_parabolic_reject; tag=sx002; focus=short_max_v1 raw cd leader: maximize downside expansion while adding fresh bounce/failure filters,5m,597,2804,564,2240,20.114123,-10.599387,0.132014,10.820524,89.297204981,100 * (1 - abs(max_drawdown_pct)/100) * (1 + max_return_pct/100),0.0122,121.7490287208,False,False,mdd_fail
8V11_LONG_SHORT_MAIN_MAX_400_NEW_NO_TRADE_CAP,short_main_v1_73_sm_vol_climax_sm073,short_beh_dd_brake,short_main_v1_improvements,sm_vol_climax,short,8V11 long/short main/max no-trade-cap improvement from short_beh_dd_brake; side=short; group=sm_vol_climax; tag=sm073; focus=short_main_v1 official baseline: maintain MDD discipline with non-duplicate short entry gates,5m,597,3335,225,3110,6.746627,-10.729271,0.069258,10.791055,89.270728814,100 * (1 - abs(max_drawdown_pct)/100) * (1 + max_return_pct/100),0.006418,121.7490287208,False,False,mdd_fail
8V11_LONG_SHORT_MAIN_MAX_400_NEW_NO_TRADE_CAP,short_main_v1_78_sm_vol_climax_sm078,short_beh_dd_brake,short_main_v1_improvements,sm_vol_climax,short,8V11 long/short main/max no-trade-cap improvement from short_beh_dd_brake; side=short; group=sm_vol_climax; tag=sm078; focus=short_main_v1 official baseline: maintain MDD discipline with non-duplicate short entry gates,5m,597,3348,228,3120,6.810036,-10.732294,0.069258,10.794076,89.267706448,100 * (1 - abs(max_drawdown_pct)/100) * (1 + max_return_pct/100),0.006416,121.7490287208,False,False,mdd_fail
8V11_LONG_SHORT_MAIN_MAX_400_NEW_NO_TRADE_CAP,short_max_v1_6_sx_parabolic_reject_sx006,short_only_reference_1x,short_max_v1_improvements,sx_parabolic_reject,short,8V11 long/short main/max no-trade-cap improvement from short_only_reference_1x; side=short; group=sx_parabolic_reject; tag=sx006; focus=short_max_v1 raw cd leader: maximize downside expansion while adding fresh bounce/failure filters,5m,597,2462,737,1725,29.935012,-10.883579,0.195217,11.068168,89.105442692,100 * (1 - abs(max_drawdown_pct)/100) * (1 + max_return_pct/100),0.017638,121.7490287208,False,False,mdd_fail
8V11_LONG_SHORT_MAIN_MAX_400_NEW_NO_TRADE_CAP,short_main_v1_44_sm_ema_reject_sm044,short_beh_dd_brake,short_main_v1_improvements,sm_ema_reject,short,8V11 long/short main/max no-trade-cap improvement from short_beh_dd_brake; side=short; group=sm_ema_reject; tag=sm044; focus=short_main_v1 official baseline: maintain MDD discipline with non-duplicate short entry gates,5m,597,3087,83,3004,2.688695,-11.30531,0.0,11.30531,88.694689888,100 * (1 - abs(max_drawdown_pct)/100) * (1 + max_return_pct/100),0.0,121.7490287208,False,False,mdd_fail
8V11_LONG_SHORT_MAIN_MAX_400_NEW_NO_TRADE_CAP,short_main_v1_49_sm_ema_reject_sm049,short_beh_dd_brake,short_main_v1_improvements,sm_ema_reject,short,8V11 long/short main/max no-trade-cap improvement from short_beh_dd_brake; side=short; group=sm_ema_reject; tag=sm049; focus=short_main_v1 official baseline: maintain MDD discipline with non-duplicate short entry gates,5m,597,3090,83,3007,2.686084,-11.325302,0.0,11.325302,88.674697945,100 * (1 - abs(max_drawdown_pct)/100) * (1 + max_return_pct/100),0.0,121.7490287208,False,False,mdd_fail
